form,sigma,sigma_err,center,center_err,amplitude,amplitude_er,height,height_err,fwhm,fwhm_err,redchi,chisqr,maxPoint
brûlent,6.493991809840217,,90.1382452905381,,3.722282860483698e+39,,234521858.77720723,,1.419584533913602e+24,,8.831535752444727e-05,0.005033975378893494,59
teinture,6.76813779330189,,75.30079392720559,,2.8400839668384335e+25,,29.38096732753897,,1.8600742420614812e+16,,2.523484780292534e-05,0.0014383863247667444,59
dmerde,5.986818783965817,,56.261521514700696,,6.735582889111734e+17,,1.0023329953781517,,849965882921.0695,,8.949527636900907e-06,0.0005101230753033517,59
vanilla,8.157685312575923,,101.19953437911973,,1.738253203651129e+32,,26.89889290894664,,1.6611803372454017e+19,,3.153977848916997e-05,0.0017977673738826883,59
gava,7.573871514722616,,101.26050007624136,,1.69480945441393e+37,,26925.81161162414,,8.650788921341994e+22,,4.643973736870925e-05,0.0026470650300164274,59
yasmine,5.498890011491806,,69.1868585972272,,7.627684694319511e+31,,18264585.557569623,,5.335573119135221e+19,,7.841310887806201e-05,0.004469547206049535,59
calle,1.3524799447965394,0.33484752461622275,6.960727275420119,1.7246867925529707,57.29797487101184,107.21270074535737,0.04000545612931173,0.01428823780513556,797.6607710625567,996.3487037071208,1.0549597244400711e-05,0.0006013270429308405,59
ral,2.33993800575132,0.8108210968653148,11.439527262270897,5.710974237098331,1169.1525260983462,5410.219397028291,0.03314375828256373,0.015668982417926854,6095.036780801473,17585.81175287912,9.700134375205667e-06,0.000552907659386723,59
pincement,12.176192576761007,,169.08277372751147,,2.4649519347778306e+41,,0.046737851235683706,,1860235034148525.0,,0.00015151373818988342,0.008636283076823355,59
accusation,6.24493814682252,,82.88378882593173,,1.0934516254124533e+36,,20739077.90883214,,1.7869614722103753e+22,,7.133844890367213e-05,0.004066291587509312,59
mouf,1.0424732120022617,0.20628057431234884,5.110941449246844,0.6772161930332155,5.814271887965774,4.071711734202657,0.02310317565592424,0.001404319272903491,174.48156452011682,93.83804502723859,2.315357088309179e-05,0.001319753540336232,56
enlèves,5.44054600198938,,71.8816745246537,,1.4477406428336276e+35,,1720292784.4897993,,1.395981055269372e+21,,5.087180688115111e-05,0.002899692992225613,59
shots,1.035900475058757,0.10379348459753819,2.82421391339343,0.1531348716800044,1.0318584925354153,0.1214907716664716,0.04033575090161971,0.003388680783010204,17.806203735616386,1.9327927962990121,9.279940047602462e-05,0.005289565827133403,6
bsx,5.285493557260957,,59.09098978981464,,8.356248042141357e+24,,15968.582946426342,,1.7097981359749658e+16,,3.839529733561403e-06,0.00021885319481299996,59
chouchous,5.9848188861838665,,71.21562044708014,,5.552419188051173e+28,,26156.6782427925,,2.711810938601592e+18,,2.0357744273093655e-05,0.0011603914235663382,59
twerk,0.13652565289586868,0.008380877439138405,2.2635420417606498,0.008462464039145771,0.504350281783164,0.02698669752222243,0.15467912825111,0.0082257200019972,3.0478219736990084,0.18698014747227348,0.00010353780556049705,0.005901654916948332,9
locks,9.427373902866039,,116.95221430741887,,3.935766933774335e+32,,0.5356617804300919,,1.033316509010092e+17,,1.5247981521803493e-05,0.0008691349467427991,59
ethan,6.949105406542098,,90.98190180101531,,2.637319689160899e+35,,142318.25989326683,,1.2422323941930816e+22,,8.209923453496185e-05,0.004679656368492826,59
perturbée,1.813646067197171,,21.771976692395924,,8.831465494540405e+21,,3525380548768.067,,887572464.2446107,,7.239000541736639e-05,0.004126230308789884,59
péripéties,10.982028364485453,,132.00143418519892,,8.297940187956564e+30,,0.0219146642191638,,36729182911.54058,,3.466105822054361e-05,0.001975680318570986,59
sexiste,2.4341442710545604,,28.888439918709775,,7.94790395951736e+23,,716698314413.1796,,164490968647.0468,,3.754143839020436e-05,0.0021398619882416485,59
enquêtes,5.241162435209132,,61.47976253270039,,2.866166684753786e+27,,401282.302810082,,2.820812871834333e+17,,7.519631914185722e-06,0.0004286190191085861,59
mignonnes,6.456042791152727,,75.56107108462933,,1.1146586183284732e+28,,1183.4022998409425,,1.0360963359540402e+18,,2.5347713051279646e-05,0.0014448196439229399,59
muerte,5.720835641734569,0.630604574065421,18.90486563901524,4.299623752834177,218.13420647857873,309.5346330996488,1.198620918260366,1.023170848647905,0.0008356280254563688,0.002184997156185686,5.247902088970564e-05,0.0029913041907132214,1
tepu,5.575189910301083,,66.13859975891052,,2.0807673817219095e+28,,158043.5579873653,,1.1895892021893225e+18,,3.840272783018742e-05,0.0021889554863206828,59
dutout,6.202511421745729,,74.2389529765994,,1.6303290349824945e+29,,13581.688542990423,,5.074215972602226e+18,,3.1463878408413885e-05,0.0017934410692795916,59
synthé,7.191214094330253,,85.07914803188315,,9.67692011321054e+28,,102.30512590645723,,1.471178399535262e+18,,2.321002673295889e-05,0.0013229715237786568,59
apaise,5.262422164190683,6.080567981126522,31.161122901148794,66.10662547859714,7350077.519369752,258812061.2077364,0.016841858609367114,0.001295324068090334,15741.570810705054,147237.70388839854,2.6954523642549704e-05,0.001536407847625333,32
défoncée,1.077774276658474,0.1695255179497068,4.918074309628098,0.5083320579662962,4.416069394548604,2.128489270182785,0.021367970502457777,0.0007916844600533886,140.20904504962726,53.23951411142551,2.0251879221430087e-05,0.001154357115621515,43
heee,2.081195138295846,0.547067317689468,8.057924421622205,2.694509253959389,34.90657319204987,63.85851549557342,0.01847302881931328,0.0007431567584377833,477.9485472314411,520.0647406653776,2.067891041320214e-05,0.001178697893552522,42
appréciez,2.5261995093175797,0.20584562793578023,9.455824962221579,1.0995352415735893,58.986346592966896,38.60643183253168,0.01771521304192766,0.0002409211708566029,422.37819127495806,131.88556871385666,1.743722365660552e-06,9.939217484265147e-05,22
abouti,5.092496840552855,,67.56883395717897,,1.5212553072053261e+35,,23057003627.503056,,4.852813558174898e+20,,5.352181235520818e-05,0.0030507433042468663,59
tombant,1.1597990214302292,0.10301381885647924,4.438566419612942,0.252280313754308,2.5732493222179076,0.5117883716080853,0.020485962726060857,0.0007656130831527756,80.77166994166552,12.692950301590503,1.2592628533614106e-05,0.0007177798264160041,22
hahaa,4.165548130855043,,48.42891920065436,,1.0153062470176859e+26,,52883012.28350065,,4232762037494437.0,,3.371928359742746e-05,0.0019219991650533653,59
airbnb,10.225215096161207,,125.23297830400561,,8.856360073954032e+31,,0.07150499599385586,,161774624833293.34,,3.12209202443563e-05,0.0017795924539283092,59
estimez,8.332013410201636,,105.13859993769525,,2.5728835125146327e+33,,31.94179876389775,,5.9134640709331214e+19,,3.264771110590763e-05,0.001860919533036735,59
asos,10.932984898999436,,123.06697694721693,,1.401539695512074e+27,,0.01648587193684502,,13382040.992179878,,7.820312582230742e-05,0.0044575781718715225,34
andréa,2.4939262560321507,,34.49035232692654,,3.927072336934323e+33,,1.4781191642464895e+19,,35631059372942.445,,8.154443916508395e-05,0.004648033032409785,59
fernand,4.21446680576272,3.127223811291619,28.47946033581514,37.73253231172424,273055215.14054596,7562365542.584484,0.07958957684633772,0.19149571095267445,6451584.805090139,97196035.91509749,7.304187040535917e-06,0.00041633866131054727,59
assoit,0.7797293139145692,0.04901042619437009,2.6759887366028825,0.06202547765203827,0.9331792236560267,0.06050359785784808,0.044543549942665336,0.0024096452022120316,16.64969113535042,1.066965206166586,4.7134782522792034e-05,0.002686682603799146,8
zin,0.8249934084069116,0.07377731530739946,2.786981170837293,0.09577119985790183,0.941995902663308,0.08848553109226939,0.0394395123519774,0.002987764296630521,18.597695761277436,1.7102948517267105,7.956836744920935e-05,0.004535396944604933,8
bby,3.0769760769419903,2.2355848629104442,14.890440790742543,17.377229994584816,4434.09493880743,51684.76836381004,0.022318107043939907,0.009877182795601862,8474.424406609247,53239.51412615732,3.7082607481325844e-05,0.0021137086264355733,59
kc,0.20158827374890165,0.028598815044506527,3.9788673827083754,0.03533803471006607,1.1527030115192207,0.16876858548640525,0.04354983082737934,0.0028494295791217485,24.594865817369197,4.0155148049272285,8.552522724869533e-05,0.004874937953175634,51
paisible,3.3765337301266545,1.4272332980750966,14.921455095206088,10.35562205403082,1475.4770483432092,8798.556978591112,0.017248732203858325,0.0005922649362301767,1800.2618284425566,4383.323143355764,1.6524801518876572e-05,0.0009419136865759645,34
prck,6.058517371395228,,74.67818236376888,,8.371985725134902e+30,,190360.37213698105,,3.8837116033601905e+19,,2.023324285743051e-05,0.001153294842873539,59
gonz,4.448942633164826,5.632607661129624,26.830539276935493,60.80961434912233,6078161.702785326,231632369.0818948,0.024103791330154358,0.026598421994541033,214411.03517013282,3722678.657662175,3.4138599870248897e-05,0.0019459001926041871,59
ehhh,6.1540064589380785,,77.94168851352988,,5.274400269924281e+32,,809162.7345016309,,3.539478966691596e+20,,2.98182816092324e-05,0.0016996420517262469,59
maquiller,3.760869300930168,,38.01392804723587,,1.0314588485792373e+19,,39920.41659218087,,1947821816417.3079,,6.196988694249755e-06,0.00035322835557223607,59
délivrance,4.410632461315505,,54.382543404697515,,4.555883342858723e+29,,1664393215.7647638,,2.659159581709682e+17,,1.627044871250431e-05,0.0009274155766127456,59
setup,6.183217999278155,,78.11160473017314,,3.772410525977799e+32,,581954.4574634607,,3.02799417735738e+20,,3.495646373128884e-05,0.0019925184326834637,59
17h15,6.219373944818808,,80.56864542537382,,1.9726416454759083e+34,,3244006.4014144787,,2.3549017040912258e+21,,2.8245247316140957e-05,0.0016099790970200345,59
bélier,0.982400251800041,0.17824953548660089,3.8436292496312268,0.32825631532811866,1.6706794585131741,0.4585156672980904,0.023540668357846444,0.002437776624635419,50.95985641737111,12.46015780754268,0.00010420110945273134,0.005939463238805687,18
omggg,9.675337083885834,,108.94742989795586,,8.538466441960462e+26,,0.03622228177733423,,404987105305.7462,,7.49668976214616e-05,0.004273113164423311,59
b2o,4.497815716009599,,39.40639032324164,,477067812163681.8,,8.044045507622945,,42458471062.09794,,1.6123051024585803e-05,0.0009190139084013908,59
beaute,0.8396938728187053,0.21428538827689705,4.811769601951439,0.6552308762465364,4.753613352851129,3.8532295232268594,0.026133368105612308,0.0026868515560941695,140.65903400691224,88.49367554135762,4.1429929475889755e-05,0.002361505980125716,59
occurrence,0.2325496591191218,0.04569322864472369,4.167520479631135,0.09943722429648232,1.9689455220592946,0.7659312415728264,0.053757627221142606,0.006529413642954558,33.9102680737629,9.410656956182436,4.6341870962708804e-05,0.002641486644874402,59
zinzin,7.966212069506597,,104.17955555788303,,5.773238193788582e+35,,992.5481853346669,,5.721504490640988e+21,,3.434598873676483e-05,0.0019577213579955953,59
commu,3.432968449524529,,44.184395727559114,,1.0114617522010655e+31,,27560674885736.242,,6699614191207761.0,,4.5888030903350075e-05,0.0026156177614909543,59
gogoles,5.220064242690288,,68.01118378036423,,1.0215059813846554e+34,,1873500567.3705878,,2.355051494605246e+20,,3.070982093880635e-05,0.0017504597935119617,59
mlp,0.2989892778010818,0.03479731951453567,3.8412171409688134,0.039028596663536995,1.0687947875692148,0.11605906037074432,0.032014089803363656,0.002246917576787231,30.615584467844073,4.019955936924597,6.516994401544635e-05,0.0037146868088804423,43
extrémistes,5.301516343679905,,72.49215626705649,,3.8996142942447323e+37,,122389715375.52837,,9.716723402476144e+21,,9.152524261598157e-05,0.00521693882911095,59
edt,7.105690527154638,,77.58495265616652,,4.437730477783697e+24,,4.631205135678134,,2513433088719682.0,,0.0002894979371918473,0.016501382419935297,59
optimistes,3.9902898361592847,2.715095660117098,18.80002677326117,22.088179488120925,8640.882689807071,102799.36730614767,0.016952115115917907,0.0011120653350688773,1950.2990872791308,7194.073352315671,2.741097711205082e-05,0.0015624256953868968,18
ew,3.717083524526771,,48.159557730490704,,8.423784658155657e+31,,10991204004225.156,,6.5394935352002584e+16,,4.150536580662112e-05,0.002365805850977404,59
répondrais,6.584429005523545,,81.6420849829616,,3.7592766196650545e+31,,20660.644990921766,,9.883190713685847e+19,,1.3454115794438201e-05,0.0007668846002829775,59
wech,8.744681665383595,,104.074476096245,,6.85577074405151e+29,,0.7968624641051387,,2.885600473893249e+16,,3.417920002410269e-05,0.0019482144013738532,59
tomorrowland,7.421114228094346,,92.34380320609723,,1.4849398714982741e+32,,571.0601234742649,,9.577765298970285e+19,,1.928874659228584e-05,0.0010994585557602928,59
tendrement,0.5447531838600133,0.023722156258113514,2.7839615100807484,0.02696838738074409,0.9313685587811785,0.03848686100764134,0.04888915075720461,0.0018440837726688684,16.508842049723903,0.7180853842072715,2.807206552012898e-05,0.0016001077346473518,12
wanda,1.4515907422068108,0.9266447952910271,7.876566026430194,5.561980307151611,215.0107441590353,1365.9065587858852,0.06431780781427782,0.09695091328755472,1711.7108347884139,6915.64442508726,4.393306833765036e-05,0.0025041848952460704,59
lay,3.763656910265111,,45.042752879446944,,1.3145470971101572e+27,,4551687560.101036,,2159958344160116.0,,3.8768609086992416e-05,0.0022098107179585676,59
aboyer,8.6139372378398,,109.48652085583777,,9.668377494090034e+33,,16.36729367938537,,5.363546341124989e+19,,4.623369619411375e-05,0.0026353206830644835,59
gfx,5.344990083154525,,66.94889112533306,,3.0357988098137006e+31,,30434354.751743004,,2.5195916523912045e+19,,0.00014657024970958962,0.008354504233446608,59
sexisme,0.20917912265283745,0.026553734981663978,4.15700731881629,0.057222443643382456,2.2215753183104914,0.551714532326817,0.067793632499653,0.005488061442589067,30.42427391541551,5.3047581924475615,2.7499625246559834e-05,0.0015674786390539105,59
mafieux,4.0918106230912805,,52.71550121718463,,1.2053543265812888e+32,,648239663816.8894,,5.1878218591370854e+17,,3.394655051114582e-05,0.0019349533791353118,59
navrée,0.4429950774277433,0.04746325198523354,4.3440189363231125,0.12109398680859872,3.2528863122363023,0.8531146029715707,0.04195759426841787,0.0026719346927337653,69.06029097865198,13.448640525345292,1.180576845552014e-05,0.000672928801964648,59
jallais,4.961750640037287,,59.24366929412208,,1.816008491271351e+28,,6041372.68220349,,3.753766758386123e+17,,4.844261731489974e-05,0.002761229186949285,59
merdeux,2.827851906014478,,37.97374966583071,,3.509152002792301e+32,,8.696351101512802e+16,,291266943546213.06,,3.9109479320555246e-05,0.002229240321271649,59
assumez,5.223658799839369,,64.82182919344736,,6.186293419301113e+30,,28042414.394814655,,9.38459898082487e+18,,2.760117971770403e-05,0.0015732672439091296,59
rigolait,5.196271162225533,,64.50507736719413,,6.222086970140132e+30,,33744161.81835622,,8.806134640252393e+18,,1.7214889313675298e-05,0.000981248690879492,59
crowdfunding,3.7147896615984073,,47.17876202061998,,4.236653877822902e+30,,1462451233658.3806,,2.487827990683643e+16,,3.586290271324482e-05,0.0020441854546549548,59
gouverneur,4.696995281997838,,61.91413491357979,,2.171000692022259e+34,,147039524487.34937,,5.1219082168546435e+19,,3.7832111350898005e-05,0.0021564303470011864,59
bails,6.104282975503914,,75.64018617810468,,1.9181890753281985e+31,,218499.58476071444,,6.147479436142261e+19,,1.068063237693607e-05,0.000608796045485356,59
arrêterai,10.32212406851033,,124.80636005907895,,1.4492837305855553e+31,,0.04806225301316837,,16158819332475.059,,4.604382772523963e-05,0.0026244981803386592,59
grandis,5.580233345073312,,66.90986380806225,,8.991117718663734e+28,,324515.61414846475,,2.446231441043304e+18,,2.0440607830767554e-05,0.0011651146463537506,59
illuminé,7.2451713668496724,,92.74789342075397,,9.456980558766781e+33,,6844.140105029043,,1.5397740364549873e+21,,6.785522366375002e-05,0.0038677477488337506,59
médicaux,3.00846175961069,,38.413104270754516,,4.402136697721402e+29,,111942571778526.16,,194921240741659.88,,3.759102845161726e-05,0.002142688621742184,59
puer,2.2549917637339956,1.0149209154188283,11.890174075705785,7.716345652851559,3618.5742882788504,25054.56185596737,0.05580289004963707,0.05870099060249271,12775.473024580282,55583.97012394344,1.1543863329270284e-05,0.0006580002097684062,59
ressemblant,1.9157140628550549,0.8815631483584816,6.810709627761748,3.657834321140575,12.644002846909542,30.025424458994806,0.018177415027478064,0.0019442175577197177,218.1719946446435,302.68111328804065,0.0001093270841888616,0.006231643798765112,23
coûtera,1.8882242619179026,0.3421465996728647,6.164358725567624,1.261456735561194,7.208363804955078,5.510054049462252,0.01904412394786762,0.00114443863865717,122.77979358774162,50.65818636143156,2.5504982349631705e-05,0.0014537839939290072,13
fatiguante,0.6167998256048677,0.04708147393925561,4.1564368471897355,0.09506371362948444,2.076450802288368,0.27818628941637713,0.025443790924298736,0.0006387447879610591,69.10683492831339,8.648643236604535,9.857268663636183e-06,0.0005618643138272624,44
sarcasme,3.5355211137340405,,45.97545625158823,,7.111378840912522e+31,,44858460282385.484,,2.218210804260299e+16,,5.5487722524753974e-05,0.0031628001839109766,59
plaisanterie,0.7997324024852293,0.11440603224081737,4.743748753285198,0.34177027266795335,4.532755493347777,1.9885827022644427,0.027103478719910243,0.0015831136506054655,131.735851126876,45.02872311241602,1.4024347423083493e-05,0.0007993878031157592,59
serena,5.841211195372885,7.37897649653452,40.8715411430928,96.54310768727873,6499462235.307876,357141716037.858,0.020230610380094122,0.005511478065589792,830092.5311122912,15830831.669394808,1.6730046484363217e-05,0.0009536126496087035,59
truck,1.914608517620495,1.2953694514712957,11.840157458402052,11.216602505101461,38214.99083277986,508866.45619229507,0.3588814642242311,1.4025285768825764,33444.261891331,261456.9142564811,1.4779385310074283e-05,0.0008424249626742341,59
ouuui,6.729930594384248,,82.90360672628394,,1.6934702739422293e+31,,6793.968656484886,,5.9679993607653515e+19,,3.588214433009317e-05,0.0020452822268153107,59
centrafrique,1.4400325521295125,0.16917456574691359,5.435131211367589,0.5639240853911006,5.6945544140445135,2.407409300716794,0.01940201726234885,0.0006010839674558681,151.81941925106992,45.080895769092876,1.105288923333867e-05,0.0006300146863003042,29
flattée,4.0769320818820205,4.106574776028113,22.568130958978077,39.82115704107141,340742.62748533883,8367141.591069798,0.021432561590690083,0.0103575680817565,46486.10603038917,521157.6750757832,3.362879345401102e-05,0.0019168412268786282,59
tavais,1.447425063496742,0.28199656785548743,4.821052310833049,0.788685137085334,3.203054861652402,1.692742342116522,0.02027934603347147,0.0016816368020670205,81.17217687655292,28.73686723799118,5.4212185295529377e-05,0.0030900945618451744,15
3semaines,5.703747229107157,,76.87029031290153,,6.314151951555504e+36,,2114048817.6066055,,1.4863649353382966e+22,,5.044640363030733e-05,0.002875445006927518,59
sape,5.08358306452116,,63.41154424586041,,1.0101688500317564e+31,,93658396.8802839,,8.228889916518231e+18,,2.8903948829764894e-05,0.001647525083296599,59
1m60,5.989962544316895,,61.66564129864659,,2.760731878037082e+21,,18.82043826141029,,182657001637456.06,,3.0662565983318635e-05,0.0017477662610491623,59
saigné,6.507225793860519,,83.19773219783708,,3.5684641422587285e+33,,252673.43793602457,,1.1748381104369791e+21,,2.1350962315821153e-05,0.0012170048520018057,59
yavai,3.9081011851800023,,46.07571984017972,,2.887229932113792e+26,,596403134.8217417,,2375066225915511.0,,1.9667511251510145e-05,0.0011210481413360782,59
nptq,1.1947172363761327,0.2612991393381546,6.918361262493975,1.450128496436106,107.66929227113096,203.44045728500208,0.07262324185211831,0.03895151724056737,930.5765865249821,1091.9440424963013,6.2550199772397935e-06,0.00035653613870266824,59
clarisse,7.187879328668342,,86.76806736063264,,1.5139399479475865e+30,,288.7816385497006,,8.322873442358218e+18,,4.4635093687059496e-05,0.0025442003401623912,59
mddddddddr,4.068485481724397,,49.185518403777735,,1.251033569967884e+28,,2099388559.8300998,,1.7892370899210748e+16,,1.3408132284496648e-05,0.0007642635402163089,59
luiz,0.1292500978858091,0.006174013302752023,3.921990486914336,0.005814336757414407,0.9490078113988363,0.03751662574615952,0.05848947431472707,0.0019847231620150063,15.174251884352586,0.7475666931774548,2.7318026472067256e-05,0.0015571275089078336,50
nga,4.932226451692884,,61.39304017933902,,5.571055946309522e+30,,187782902.02166033,,4.1657426126411914e+18,,2.007681740790877e-05,0.0011443785922508,59
voldemort,8.629283034873458,,109.47618092334925,,7.317918900658318e+33,,14.262247641379707,,4.148483274409978e+19,,4.6992636074140035e-05,0.002678580256225982,59
ahahha,4.424663871485312,,55.724146465358636,,9.864527987283435e+30,,9991933514.397633,,9.135457272597084e+17,,2.8561958984361342e-05,0.0016280316621085965,59
partes,7.917629317420064,,92.82099737672867,,5.1282926244105546e+28,,5.16835598966825,,1.3640973020067466e+17,,2.8929136279314927e-05,0.0016489607679209509,59
liars,8.526095676176867,,104.57259256156728,,4.05966553959945e+31,,4.453674913089455,,1.6007366163208049e+18,,0.00010425512215702145,0.005942541962950222,59
owen,2.934599266484469,1.6390696712847004,12.263970403414449,10.634309008492039,368.6531508028607,2353.9767166496467,0.017532706740772175,0.001009257431565376,1219.6586867297794,3649.9965044075243,4.228955483332854e-05,0.0024105046254997266,39
jreste,7.727366887628297,,89.96810800454917,,1.8150686787507e+28,,7.33597782029701,,1.2339761726630418e+17,,6.55701201780011e-06,0.0003737496850146063,59
âgés,5.178486878835643,,69.60611773150707,,1.6186879154019007e+36,,48921032197.88868,,1.7028472760020055e+21,,8.479636166042461e-05,0.0048333926146442024,59
tarpin,1.787562026292869,0.3361785054730087,6.418678685140979,1.3269834055041567,10.233281070558839,9.130357931853823,0.018404949506322526,0.0008170021797375726,202.9637134713753,111.5422504373334,2.0218061749962418e-05,0.0011524295197478578,25
challah,1.7949671149418958,0.7192131259575809,8.902111390212736,4.43746554515141,266.6966969303048,1116.8120079971354,0.04039815728495801,0.026154284759715096,2389.6696986653174,6528.5837394732325,1.7345493112227077e-05,0.0009886931073969435,59
bolosse,3.359406575381276,,42.181281072610865,,2.0979679229325073e+29,,3372782667598.6055,,1366051253708574.5,,2.096733990556242e-05,0.001195138374617058,59
caliente,2.8791711510608446,0.6013179071179827,12.820249919138757,4.156243127257129,810.6830324874038,2181.294051894296,0.01917782703088248,0.0011797105508331372,2750.261758898655,3888.902284554764,4.598725275266881e-06,0.00026212734069021217,59
tvd,10.105604510113707,,127.87876141619174,,1.1588022750731209e+34,,0.19911181016645144,,2.2537543985587284e+16,,0.00018813699764823056,0.010723808865949142,59
minus,6.838417972964051,,81.37556912247801,,1.508494021464235e+29,,573.0629835560616,,3.3760244994348324e+18,,1.3277395937777793e-05,0.0007568115684533342,59
dta,4.263799898750771,,58.2291738726786,,2.7442172732358847e+36,,117127108730935.98,,3.7444122582564725e+19,,0.0001375530416244839,0.007840523372595581,59
kalash,0.3654701783993234,0.03526542144791241,3.844739740234729,0.04351013713918579,1.2079952099467286,0.11785631678463823,0.030156303112734206,0.0016354753126058576,36.29709100242303,4.147060653862888,3.953625983170659e-05,0.0022535668104072754,41
saoulée,4.862247235610683,,60.349342001280654,,3.2151510553236597e+30,,221596775.4188562,,2.681054324429759e+18,,1.0172103744683747e-05,0.0005798099134469736,59
10kg,8.812285843087306,,100.24270584272182,,1.9388007431588089e+27,,0.18679692159626138,,206639683774639.56,,1.4292440002631606e-05,0.0008146690801500015,59
sorcellerie,2.782327249622099,1.201456964228626,11.502318284124598,7.530812120572147,255.79001444452663,1187.1568502761907,0.017782948661399345,0.0008924810053514501,1136.2457447310576,2608.811330635146,2.8232153049784438e-05,0.001609232723837713,43
renois,3.37831518469557,,41.472549855702376,,9.54608725782686e+27,,330400075025.2619,,605361959498267.2,,4.866302956601628e-05,0.0027737926852629277,59
formés,7.054475443168332,,86.0661487522518,,5.958238746767464e+30,,903.6029854746774,,2.3570674406247576e+19,,3.32920334209345e-05,0.0018976459049932668,59
voudriez,8.651728923011264,,105.34627840489499,,1.5832512156734449e+31,,2.322975509545273,,4.6485289343723757e+17,,4.4444449039228974e-05,0.0025333335952360514,59
survival,1.0461728677482953,0.2038999523874604,4.375286946239384,0.48372931701280397,2.490575972256097,1.0429629634426498,0.02065885445166003,0.001597569353901965,83.3966290674985,29.102104411941546,5.8978878687947006e-05,0.0033617960852129793,27
néglige,9.149738081009858,,108.960186120039,,9.460316845366916e+29,,0.2976244390127929,,4378455749349012.0,,1.5156447064287983e-05,0.000863917482664415,59
lincoln,0.719786214529197,0.11739645554960973,3.887178266813239,0.1976681284466557,1.584327285031527,0.3558187697257887,0.023327793482011326,0.0019605420992461426,55.351970068694335,12.540124535082224,7.450522343230862e-05,0.004246797735641591,29
statues,0.9342401929668814,0.08774773978516794,4.51173774687376,0.2229361844248633,2.9830484906088763,0.6695546932308807,0.021637952583949783,0.0005913461008541774,101.64395614209259,19.226820925275273,1.033454785904138e-05,0.0005890692279653586,38
tocards,7.219724106234486,,86.61287246468807,,6.552124714167791e+29,,182.78990352794725,,4.676266811602479e+18,,2.2481596526236455e-05,0.0012814510019954779,59
enfiiiin,4.2492991790814205,,50.837523288282874,,4.997794907180782e+27,,326470507.16215,,2.5670069643092184e+16,,9.277978171206188e-05,0.005288447557587527,59
nicki,7.80816059211758,,90.90250682322782,,1.9207515254196518e+28,,5.652908977617984,,9.84712989248205e+16,,3.4127129367001134e-05,0.0019452463739190646,59
minaj,6.668766659399011,,84.32592356218038,,7.879894942328883e+32,,51070.63209392069,,5.225996493062108e+20,,3.115941810233336e-05,0.0017760868318330014,59
oncles,5.049782369380184,,66.58554433504732,,5.081901000556427e+34,,16720503197.742487,,2.6623202598734483e+20,,4.379214054514989e-05,0.0024961520110735437,59
emmenez,7.344512970960863,,83.03198354885309,,3.265581350589347e+26,,7.97817771139938,,2.4504077322024624e+16,,1.981287443899685e-05,0.0011293338430228205,59
rnb,7.521397994202688,,69.13663685803121,,3.724002111666655e+17,,0.035833645286524475,,2009151704.1830974,,4.737905278304356e-05,0.002700606008633483,59
lâchera,9.139997675088388,,107.90759262050403,,2.8933705487390864e+29,,0.2388253528748913,,1805402561969249.8,,2.9144923784214855e-05,0.0016612606557002468,59
sporting,8.4514395722783,,106.60108703324451,,2.6802446101030333e+33,,20.702804964697947,,3.958832178269649e+19,,4.822353829018282e-05,0.0027487416825404207,59
chient,4.72369008166392,,52.05544814138574,,6.075681146668579e+23,,88733.98788039821,,2149271702983883.5,,8.658755650422903e-06,0.0004935490720741055,59
smh,4.956315931249675,,60.23027037316083,,1.9663743237752364e+29,,23767301.06048537,,1.0557787066200527e+18,,3.5099944450212654e-05,0.0020006968336621213,59
verratti,6.41377685906698,,82.50895097788374,,8.443055809893772e+33,,660387.0302040004,,1.7678697793098073e+21,,7.316148278804668e-05,0.004170204518918661,59
newcastle,6.880041743051067,,89.11058911468845,,4.133345575912207e+34,,90790.97211399577,,4.581185407618899e+21,,2.930388466279263e-05,0.00167032142577918,59
ficha,5.074007044974497,,61.25214259179207,,9.867625185608919e+28,,7566215.6824838715,,1.0348367706337185e+18,,1.7211339643897044e-05,0.0009810463597021315,59
stéréotypes,8.806677149734899,,105.29980915404431,,1.3528682820486019e+30,,0.7900200955481168,,3.560692992189652e+16,,6.886163314269782e-05,0.003925113089133776,59
peta,0.680482540851792,0.15572887514778594,4.547600970090051,0.4285993996556668,3.747101672950426,2.3295498082579136,0.029332021035992282,0.0027468993173349826,105.7252937627695,51.96036222321914,4.3541414725132846e-05,0.0024818606393325724,59
empêchera,7.3768696829679214,,94.93418107927583,,2.5296676611489883e+34,,5290.220770383578,,2.3333105075597363e+21,,2.053472279918545e-05,0.0011704791995535706,59
jdc,1.531437163634124,0.44132088545820725,6.926621960476132,2.0884167341160498,30.850193817811427,57.80967350447503,0.025477127634425417,0.0046589785021663105,576.4697917366027,744.0048425459047,2.1069509577087318e-05,0.001200962045893977,59
éveillée,8.429415079885134,,98.0914060770676,,2.7688279738967274e+28,,0.8836042660082627,,1.1273658404183506e+16,,6.697303110553716e-05,0.0038174627730156183,59
bpl,1.8431704500166248,0.8252061096916734,5.841580814416183,2.8692579848857553,5.820229121154834,9.972395058205285,0.019999895621874455,0.0032778285442983984,99.61901286579375,91.10288205872143,0.000192435820735036,0.010968841781897052,12
jvoudrais,7.969269738504469,,88.83041222634695,,9.367297918650387e+25,,0.7645548303514411,,1179951955014281.5,,8.60461162483694e-06,0.0004904628626157055,59
